frameIndex,localTime,globalTime
110,59967.639635846,119931.63916338768
111,59967.672956696,119931.67248423767
112,59967.706291541,119931.70581908268
113,59967.739627887,119931.73915542869
114,59967.772954066,119931.77248160768
115,59967.806281871,119931.80580941268
116,59967.839610968,119931.83913850968
117,59967.87296048,119931.87248802168
118,59967.906278993,119931.90580653469
119,59967.939618797,119931.93914633867
120,59967.972951185,119931.97247872668
121,59968.006285509,119932.00581305068
122,59968.039612808,119932.03914034969
123,59968.072938439,119932.07246598069
124,59968.106271544,119932.10579908568
125,59968.139602591,119932.13913013268
126,59968.172941652,119932.17246919368
127,59968.206258576,119932.20578611767
128,59968.239605764,119932.23913330567
129,59968.272936144,119932.27246368569
130,59968.306249832,119932.30577737368
131,59968.339592817,119932.33912035868
132,59968.372919365,119932.37244690668
133,59968.406244341,119932.40577188268
134,59968.439569857,119932.43909739869
135,59968.47291649,119932.47244403168
136,59968.506244215,119932.50577175668
137,59968.53957968,119932.53910722167
138,59968.572895198,119932.57242273967
139,59968.606226998,119932.60575453969
140,59968.639570889,119932.63909843068
141,59968.672893746,119932.67242128769
142,59968.706240174,119932.70576771567
143,59968.739556227,119932.73908376868
144,59968.772896784,119932.77242432568
145,59968.806217046,119932.80574458768
146,59968.839551516,119932.83907905768
147,59968.872877738,119932.87240527969
148,59968.906212542,119932.90574008369
149,59968.939541304,119932.93906884568
150,59968.972888734,119932.97241627568
151,59969.006204997,119933.00573253867
152,59969.039553801,119933.03908134268
153,59969.072879898,119933.07240743967
154,59969.106198368,119933.10572590967
155,59969.139528131,119933.13905567268
156,59969.172861184,119933.17238872568
157,59969.20620053,119933.20572807168
158,59969.239529293,119933.23905683469
159,59969.272852933,119933.27238047468
160,59969.306193028,119933.30572056968
161,59969.339517708,119933.33904524968
162,59969.37285247,119933.37238001169
163,59969.406175233,119933.40570277467
164,59969.439511663,119933.43903920468
165,59969.472851508,119933.47237904968
166,59969.506189937,119933.50571747868
167,59969.539504451,119933.53903199268
168,59969.572848546,119933.57237608769
169,59969.606166641,119933.60569418268
170,59969.639511824,119933.63903936569
171,59969.672833043,119933.67236058468
172,59969.706175641,119933.70570318267
173,59969.739497651,119933.73902519268
174,59969.772830706,119933.77235824769
175,59969.806161262,119933.80568880368
176,59969.839481149,119933.83900869067
177,59969.872820662,119933.87234820367
178,59969.90615959,119933.90568713169
179,59969.939484187,119933.93901172868
180,59969.972815406,119933.97234294767
181,59970.006142158,119934.00566969969
182,59970.03946934,119934.03899688169
183,59970.072812024,119934.07233956568
184,59970.106138406,119934.10566594769
185,59970.139462422,119934.13898996369
186,59970.17281239,119934.17233993168
187,59970.206125989,119934.20565353069
188,59970.239468581,119934.23899612267
189,59970.272798138,119934.27232567969
190,59970.30611819,119934.30564573169
191,59970.339455122,119934.33898266367
192,59970.372786173,119934.37231371467
193,59970.406116314,119934.40564385569
194,59970.439453121,119934.43898066267
195,59970.472784171,119934.47231171269
196,59970.506122771,119934.50565031268
197,59970.539439154,119934.53896669569
198,59970.572782671,119934.57231021268
199,59970.606113721,119934.60564126268
200,59970.639437868,119934.63896540969
201,59970.672765922,119934.67229346368
202,59970.706094393,119934.70562193467
203,59970.739426115,119934.73895365668
204,59970.772770334,119934.77229787568
205,59970.806100806,119934.80562834768
206,59970.839435819,119934.83896336067
207,59970.872747499,119934.87227504069
208,59970.906093052,119934.90562059368
209,59970.939412315,119934.93893985669
210,59970.972751697,119934.97227923869
211,59971.006075087,119935.00560262869
212,59971.039406597,119935.03893413869
213,59971.072740695,119935.07226823669
214,59971.10608096,119935.10560850168
215,59971.139413636,119935.13894117769
216,59971.17274436,119935.17227190168
217,59971.206063245,119935.20559078667
218,59971.239407967,119935.23893550868
219,59971.272726603,119935.27225414469
220,59971.306062337,119935.30558987867
221,59971.339393271,119935.33892081268
222,59971.372722072,119935.37224961369
223,59971.406053874,119935.40558141569
224,59971.439388057,119935.43891559867
225,59971.472717357,119935.47224489867
226,59971.506052166,119935.50557970768
227,59971.539384467,119935.53891200869
228,59971.5727199,119935.57224744168
229,59971.606049784,119935.60557732568
230,59971.63936584,119935.63889338168
231,59971.672704434,119935.67223197568
232,59971.706044825,119935.70557236669
233,59971.739362126,119935.73888966767
234,59971.772710302,119935.77223784369
235,59971.806037027,119935.80556456868
236,59971.839373038,119935.83890057968
237,59971.872687304,119935.87221484567
238,59971.906016022,119935.90554356368
239,59971.939350205,119935.93887774668
240,59971.972697673,119935.97222521467
241,59972.006022642,119936.00555018368
242,59972.039355823,119936.03888336467
243,59972.072680667,119936.07220820867
244,59972.106012599,119936.10554014068
245,59972.139342193,119936.13886973468
246,59972.172681334,119936.17220887568
247,59972.206001178,119936.20552871967
248,59972.239342609,119936.23887015067
249,59972.272676079,119936.27220362068
250,59972.306007303,119936.30553484468
251,59972.339326646,119936.33885418768
252,59972.372670573,119936.37219811468
253,59972.405994673,119936.40552221469
254,59972.439328309,119936.43885585069
255,59972.472663158,119936.47219069969
256,59972.505996125,119936.50552366668
257,59972.539321934,119936.53884947568
258,59972.572658194,119936.57218573568
259,59972.605976621,119936.60550416268
260,59972.639309805,119936.63883734669
261,59972.672650739,119936.67217828069
262,59972.705978414,119936.70550595567
263,59972.739298508,119936.73882604968
264,59972.772635107,119936.77216264867
265,59972.805966035,119936.80549357668
266,59972.839299758,119936.83882729968
267,59972.872629309,119936.87215685067
268,59972.905971286,119936.90549882769
269,59972.939293586,119936.93882112768
270,59972.972625975,119936.97215351669
271,59973.005946403,119937.00547394468
272,59973.039278036,119937.03880557767
273,59973.072619679,119937.07214722068
274,59973.105958814,119937.10548635568
275,59973.139288078,119937.13881561968
276,59973.172612589,119937.17214013069
277,59973.205936147,119937.20546368868
278,59973.239277782,119937.23880532368
279,59973.272603841,119937.27213138268
280,59973.305935809,119937.30546335068
281,59973.339264777,119937.33879231868
282,59973.372592461,119937.37212000268
283,59973.405933803,119937.40546134468
284,59973.439262737,119937.43879027868
285,59973.472590455,119937.47211799669
286,59973.505929722,119937.50545726367
287,59973.539263771,119937.53879131269
288,59973.572588206,119937.57211574768
