t_watch,t_global,ua_x,ua_y,ua_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,mag_accuracy,quat_x,quat_y,quat_z,quat_w,roll,pitch,yaw,grav_x,grav_y,grav_z,altitude,pressure,heart_rate
0.028713666666590143,60086.62125966668,0.0022548362612724304,0.003021717071533203,-0.0013087987899780273,0.0722229927778244,0.03338579460978508,0.0015586320078000426,0.856903076171875,5.180389404296875,53.5418701171875,2,0.2874204944152178,-0.012610384783166211,0.017520639823624125,0.957561168335501,-0.040987955092563984,0.5823684584219483,0.04887598958266778,-0.034222010523080826,-0.5500035285949707,-0.8344608545303345,0.0,0.0,119.0
0.03082820833333244,60086.62337420835,0.0022548362612724304,0.003021717071533203,-0.0013087987899780273,0.0722229927778244,0.03338579460978508,0.0015586320078000426,0.856903076171875,5.180389404296875,53.5418701171875,2,0.2874204944152178,-0.012610384783166211,0.017520639823624125,0.957561168335501,-0.040987955092563984,0.5823684584219483,0.04887598958266778,-0.034222010523080826,-0.5500035285949707,-0.8344608545303345,0.0,0.0,119.0
0.04164666666656558,60086.63419266668,-0.0031564459204673767,-0.012557566165924072,-0.005643486976623535,0.021777402609586716,0.03418074920773506,-0.01027938537299633,0.787353515625,5.2522125244140625,53.4149169921875,2,0.2876540553598358,-0.012451022188794169,0.017572166261951176,0.9574921916632232,-0.04067871412610927,0.5828617553756076,0.04890443857336146,-0.033952921628952026,-0.5504154562950134,-0.8342002034187317,0.0,0.0,119.0
0.05156412499854923,60086.64411012501,0.01083322986960411,0.006581425666809082,-0.010680973529815674,-0.012391375377774239,0.025721371173858643,-0.04427284002304077,0.768585205078125,5.192474365234375,53.50982666015625,2,0.2876492516927772,-0.012295822092620734,0.017394636348887785,0.9574988478377034,-0.0402001464395201,0.5828670860167624,0.04838999168823334,-0.033553577959537506,-0.5504198670387268,-0.8342134356498718,0.0,0.0,119.0
0.06137995833341847,60086.65392595835,0.00677165761590004,0.017503976821899414,-0.004181623458862305,-0.021623490378260612,0.02047361433506012,-0.05334968864917755,0.793212890625,5.3013916015625,53.65582275390625,2,0.2875768488354754,-0.012145171207200312,0.017098736683132932,0.9575278689932825,-0.03964470755758641,0.5827358990703997,0.04760153061066572,-0.033093079924583435,-0.5503103733062744,-0.8343040943145752,0.0,0.0,119.0
0.07158650000019406,60086.66413250002,0.00614895299077034,0.01170283555984497,-0.006841480731964111,-0.06566587090492249,0.010014137253165245,-0.04750367999076843,0.85162353515625,5.256805419921875,53.6044921875,2,0.2873735497845651,-0.012030846004753567,0.016777123282939444,0.9575960787793076,-0.039143907595283876,0.5823305716638484,0.04676859865697959,-0.03268398344516754,-0.549971878528595,-0.8345434069633484,0.0,0.0,119.0
0.08164491666684626,60086.67419091668,0.010663807392120361,0.013016700744628906,-0.008509635925292969,-0.08243952691555023,0.003426542039960623,-0.03581000491976738,0.5267333984375,5.267242431640625,53.5552978515625,2,0.2870092862566704,-0.011951487890515852,0.016550348754469018,0.9577102215527681,-0.03877536207165871,0.5815835764779494,0.0461647211034055,-0.03239233046770096,-0.5493478775024414,-0.8349656462669373,0.0,0.0,119.0
0.09158841666612716,60086.68413441668,0.004526294767856598,-0.0007926225662231445,-0.005458354949951172,-0.06547252833843231,-0.015987370163202286,-0.022060902789235115,0.811737060546875,5.14453125,53.525146484375,2,0.2866370928173702,-0.011955913636326459,0.016306570701803056,0.9578258059825188,-0.038587243422119916,0.5808166952226779,0.04557923822208345,-0.032251499593257904,-0.5487068891525269,-0.8353924751281738,0.0,0.0,119.0
0.10161045833228854,60086.69415645835,-0.0016368478536605835,-0.015676677227020264,-0.007589280605316162,-0.01189425215125084,-0.030612118542194366,0.016214579343795776,0.87677001953125,4.961944580078125,53.62646484375,2,0.286440672367034,-0.012085485899489849,0.01615079026067304,0.9578856188134052,-0.03876117951275113,0.5804071069312603,0.04529530170418923,-0.032405514270067215,-0.5483644008636475,-0.8356113433837891,0.0,0.0,119.0
0.11164679166540736,60086.70419279168,0.00494929775595665,-0.006025433540344238,-0.00884169340133667,0.0162506103515625,-0.03405988961458206,0.03633617237210274,0.79718017578125,5.014434814453125,53.69482421875,2,0.28648544842030504,-0.012308601021765533,0.016165401905675825,0.9578691012269254,-0.03928609482270464,0.5804893223313651,0.04548495237574476,-0.03284236043691635,-0.5484331846237183,-0.8355491757392883,0.0,0.0,119.0
0.12163633333329926,60086.71418233335,0.006882775574922562,-0.006056010723114014,-0.0038445591926574707,-0.030462298542261124,-0.031204182654619217,0.018398186191916466,0.8795166015625,5.0332489013671875,53.720703125,2,0.28645546039840497,-0.012541533187633649,0.016152640926627784,0.9578753141118775,-0.039808531405069326,0.5804162542672849,0.04561261159694419,-0.033280473202466965,-0.5483720898628235,-0.8355719447135925,0.0,0.0,119.0
0.13162291666594683,60086.724168916684,-4.256889224052429e-05,-0.010564565658569336,0.007222890853881836,-0.0644737258553505,-0.03109692595899105,0.031098442152142525,0.538604736328125,5.102691650390625,53.7276611328125,2,0.28622913726204,-0.012744438318392042,0.01618028317196257,0.9579397948428904,-0.040273143415569056,0.5799333015515584,0.04579624562023986,-0.03367934748530388,-0.5479681491851807,-0.8358209133148193,0.0,0.0,119.0
0.1416233749987441,60086.73416937501,-0.011035453528165817,-0.01591324806213379,0.01336902379989624,-0.09309311956167221,-0.01465962827205658,0.033868663012981415,0.4490966796875,5.089935302734375,53.75628662109375,2,0.28583758614728433,-0.012913724223318454,0.016312519617955344,0.9580521791533438,-0.040717798645585085,0.5791029096750404,0.0461825703543677,-0.03406950458884239,-0.5472733378410339,-0.836260199546814,0.0,0.0,119.0
0.15170016666525044,60086.74424616668,-0.02583172544836998,-0.027909457683563232,0.010045349597930908,-0.06587517261505127,-0.008865566924214363,0.02535085938870907,0.45050048828125,5.0957794189453125,53.8189697265625,2,0.28542965888844063,-0.013020170221361404,0.01640915010789556,0.9581707576001602,-0.04099239009208949,0.5782429741567405,0.04644264848597685,-0.034318409860134125,-0.5465534329414368,-0.8367207646369934,0.0,0.0,119.0
0.16162062500006869,60086.75416662502,-0.04212350770831108,-0.026617228984832764,0.0064841508865356445,-0.022656861692667007,0.005301651544868946,-0.003084775758907199,0.81817626953125,5.16949462890625,53.73236083984375,2,0.28521850646008773,-0.013072696565725468,0.016410561282147504,0.9582328610784603,-0.04109543008428042,0.5778000431558633,0.04646412699292422,-0.034414567053318024,-0.5461824536323547,-0.8369590044021606,0.0,0.0,119.0
0.1716497083325521,60086.76419570835,-0.03894691541790962,-0.005213379859924316,-0.001667618751525879,-0.002543405396863818,-0.005779162980616093,-0.03322255611419678,0.768829345703125,4.9207305908203125,53.86578369140625,2,0.28516865175905287,-0.013062230148550855,0.016238587989315652,0.9582507530309922,-0.040950311582619754,0.5777039408881355,0.046059369460600824,-0.034295257180929184,-0.5461019277572632,-0.8370164632797241,0.0,0.0,119.0
0.18143137500010198,60086.773977375015,-0.02554207667708397,0.013486146926879883,-0.002885878086090088,-0.04009797051548958,0.0019232314079999924,-0.021716637536883354,0.47900390625,5.039764404296875,53.84710693359375,2,0.2850737476470075,-0.013042165841804457,0.016109328179164852,0.9582815027849949,-0.0408085052981245,0.5775125655687613,0.045742182039765406,-0.03418082743883133,-0.5459415912628174,-0.8371257185935974,0.0,0.0,119.0
0.1916404583334952,60086.784186458346,-0.013823006302118301,0.007226169109344482,0.004808247089385986,-0.08393753319978714,0.0011681593023240566,-0.05688835307955742,0.34991455078125,5.0457916259765625,53.85986328125,2,0.28477862504847734,-0.01298368265608409,0.015944153107948267,0.9583728162768824,-0.040537708302294424,0.5769070209883134,0.04530054757239045,-0.033967524766922,-0.5454341769218445,-0.8374651074409485,0.0,0.0,119.0
0.2016254583322734,60086.79417145834,-0.023572824895381927,-0.018884003162384033,0.009663701057434082,-0.10165154933929443,0.0030845701694488525,-0.06528263539075851,0.59576416015625,4.8922882080078125,53.764404296875,2,0.28432363220096857,-0.012905363715753524,0.015611046487028499,0.9585143144004562,-0.04009502811515943,0.5759760323006683,0.04444906009721387,-0.033617131412029266,-0.544653594493866,-0.8379870653152466,0.0,0.0,119.0
0.21168666666562785,60086.80423266668,-0.026400916278362274,-0.019798696041107178,0.008148193359375,-0.051686517894268036,-0.0022312328219413757,-0.08086050301790237,0.61376953125,4.9430389404296875,53.63970947265625,2,0.2839563324528158,-0.012809288701085787,0.015215644372231352,0.958630835623097,-0.03957801135365427,0.5752311904048589,0.04345114372853251,-0.033199913799762726,-0.5440288186073303,-0.838409423828125,0.0,0.0,119.0
0.22164824999890698,60086.814194250015,-0.013831283897161484,0.0034518837928771973,0.00296628475189209,-0.013904783874750137,-0.0007047085091471672,-0.09092804789543152,0.371551513671875,4.9679107666015625,53.779296875,2,0.2838217318012621,-0.012696338867704708,0.014816298343224935,0.9586784792782856,-0.039039344514832194,0.5749720642078032,0.042451749924594766,-0.03275378793478012,-0.5438113212585449,-0.8385680317878723,0.0,0.0,119.0
0.23166458333253104,60086.82421058335,-0.007712237536907196,0.012082099914550781,0.0001678466796875,-0.007466147653758526,0.002037370577454567,-0.11445990204811096,0.480010986328125,4.761932373046875,53.8563232421875,2,0.2837795361968579,-0.012555741629694075,0.014325162126945637,0.9587002895162509,-0.03838309101343343,0.5749100712292171,0.04123129685323603,-0.0322047621011734,-0.5437593460083008,-0.838623046875,0.0,0.0,119.0
0.24162470833289262,60086.834170708345,-0.014364011585712433,0.01171654462814331,0.0009341835975646973,-0.03176642954349518,0.003858440089970827,-0.12582147121429443,0.605865478515625,4.7220001220703125,53.70330810546875,2,0.2837035472839267,-0.012382329340128308,0.01370519982218487,0.958734097991688,-0.0375624785793252,0.574783537653127,0.03969195344472865,-0.031519148498773575,-0.543653130531311,-0.8387179374694824,0.0,0.0,119.0
0.2516243749996647,60086.844170375014,-0.015064682811498642,0.007216811180114746,0.008388280868530273,-0.09799940139055252,-0.0031583011150360107,-0.10561539977788925,0.3717041015625,4.71539306640625,53.8966064453125,2,0.2833944785794646,-0.012215270962091289,0.013152464934244944,0.9588353868908851,-0.03678520691077655,0.574167514837757,0.03829409627516161,-0.030879540368914604,-0.5431360006332397,-0.8390766978263855,0.0,0.0,119.0
0.26166041666692763,60086.85420641668,-0.0030084624886512756,0.009644091129302979,0.014468550682067871,-0.1295650452375412,-0.005465131253004074,-0.07997927814722061,0.382568359375,4.724853515625,53.979248046875,2,0.28285330865767994,-0.012116717513595183,0.012698505128814493,0.9590025081521374,-0.036215856373930495,0.573060715546221,0.03715282099740981,-0.03042355366051197,-0.542206346988678,-0.8396943807601929,0.0,0.0,119.0
0.27162591666638036,60086.86417191668,0.001207452267408371,0.007973194122314453,0.013424396514892578,-0.14207051694393158,-0.01953587681055069,-0.042071908712387085,0.511627197265625,4.607208251953125,53.91827392578125,2,0.2821980707971086,-0.012104121062630702,0.01236473200599415,0.9592000576232252,-0.035917292624192444,0.5717083036194569,0.03633715938892473,-0.03019915334880352,-0.541069507598877,-0.8404355049133301,0.0,0.0,119.0
0.28162075000000186,60086.874166750014,-0.0012399163097143173,0.010597765445709229,0.012446343898773193,-0.12856802344322205,-0.03129080682992935,0.01855175755918026,0.122894287109375,4.6468658447265625,53.95806884765625,2,0.2815460207076863,-0.012192089858285059,0.012318666898110018,0.9593910808408785,-0.0360420648118572,0.5703481236136951,0.03624606710952441,-0.030330507084727287,-0.5399250984191895,-0.8411663770675659,0.0,0.0,119.0
