t_global,t_local,accX,accY,accZ,gyroX,gyroY,gyroZ,gravX,gravY,gravZ,qx,qy,qz,qw
0.8435588333304622,0.8361772916687187,-0.02989807166159153,-0.004695721436291933,-0.0189285259693861,-0.031826067715883255,0.02312948741018772,0.00010210036271018907,-0.17650972306728363,0.6106327176094055,-0.7719922065734863,-0.324342053657575,-0.09384100516455963,0.00023185367568881267,0.9412736207113911
0.8576394166666432,0.8502577916660812,-0.025963759049773216,-0.02197372354567051,-0.031180858612060547,-0.020041504874825478,0.12025253474712372,-0.04179062694311142,-0.17715083062648773,0.610973596572876,-0.7715755105018616,-0.3246308424273387,-0.09395243686494373,-0.00046477740432455505,0.941162816389807
0.8802424166642595,0.8728610833350103,-0.025166112929582596,-0.03723088651895523,-0.02844921313226223,-0.002840278437361121,0.16706210374832153,-0.08611364662647247,-0.17743732035160065,0.611295759677887,-0.7712544798851013,-0.3249537516013954,-0.09369010118036677,-0.001689926443064691,0.94107613084395
0.9319302916628658,0.9245484583298094,-0.017921101301908493,-0.047811612486839294,-0.04048846289515495,-0.013491207733750343,0.22607775032520294,-0.1479002684354782,-0.17862479388713837,0.6111164093017578,-0.7711225152015686,-0.3251720874260793,-0.09328377573728036,-0.004703613267787736,0.9410308943418945
0.9321247083353228,0.9247431666663033,-0.01455606333911419,-0.053325504064559937,-0.04261993244290352,-0.02531571313738823,0.23477573692798615,-0.16379119455814362,-0.17877547442913055,0.6105948686599731,-0.7715006470680237,-0.3249835555389846,-0.09292666705751763,-0.0059454995766517775,0.9411243575985052
0.9628529583351337,0.9554711666642106,-0.002017275197431445,-0.0721251517534256,-0.03443480283021927,-0.08005063980817795,0.29001712799072266,-0.1970827579498291,-0.1783430129289627,0.6082977652549744,-0.7734129428863525,-0.32401451660427383,-0.09114892100048447,-0.01032734082513704,0.9415942908933265
0.9631159999989904,0.9557343749984284,-0.0011495945509523153,-0.0771300196647644,-0.02952665649354458,-0.11189663410186768,0.2978312373161316,-0.2086973786354065,-0.17797324061393738,0.6073608994483948,-0.7742339968681335,-0.3236481431045735,-0.09019356029288779,-0.012493782807142237,0.9417860653343627
0.9921486666644341,0.9847669166629203,0.001793067087419331,-0.07948531955480576,-0.020837673917412758,-0.15153931081295013,0.30024635791778564,-0.2139396220445633,-0.1773347109556198,0.6066813468933105,-0.77491295337677,-0.3234421890051772,-0.08904304518683585,-0.014824366151168855,0.9419324423765189
1.0310875833311002,1.0237059999999474,0.014740148559212685,-0.07307524234056473,-0.012788663618266582,-0.2836402356624603,0.31420204043388367,-0.2334185689687729,-0.17559219896793365,0.6060727834701538,-0.775785505771637,-0.32357092593093206,-0.08607621050032158,-0.020730527759815865,0.9420525239167694
1.031141083331022,1.0237597500017728,0.021633870899677277,-0.0634976178407669,-0.01577204465866089,-0.3421264588832855,0.3196333646774292,-0.24766086041927338,-0.17476752400398254,0.606762170791626,-0.7754327654838562,-0.32413751078218,-0.08496166247555773,-0.022697835800798264,0.941913618747128
1.0544642083332292,1.0470825000011246,0.0340067557990551,-0.024142181500792503,-0.016014067456126213,-0.5567246079444885,0.3888620138168335,-0.27623504400253296,-0.17156358063220978,0.6116860508918762,-0.7722733616828918,-0.3275737951301306,-0.08098599481193774,-0.029253191601244073,0.9408937034607034
1.1181031666637864,1.1107214166622725,0.03094608709216118,-0.012708564288914204,-0.006495132576674223,-0.5928665399551392,0.3660319745540619,-0.2811567485332489,-0.17000268399715424,0.6165425777435303,-0.7687485814094543,-0.33072211294879744,-0.07904813515573068,-0.03237648930794199,0.9398542716019803
1.1184934166667517,1.1111119166671415,0.027924425899982452,-0.0012557359877973795,0.002980588935315609,-0.6290083527565002,0.3432018756866455,-0.28607845306396484,-0.16848084330558777,0.6213799118995667,-0.7651804685592651,-0.33386234266535214,-0.07710831928604299,-0.0354989760033904,0.9387917965639814
1.1188929583295248,1.111511374998372,0.024941878393292427,0.010216794908046722,0.01241342630237341,-0.6651502251625061,0.3203718066215515,-0.2910001575946808,-0.16699828207492828,0.6261976361274719,-0.7615694999694824,-0.33699440157951294,-0.07516663306042252,-0.03862056898730754,0.9377063642042536
1.119355541668483,1.1119739999994636,0.021999092772603035,0.021709416061639786,0.021803703159093857,-0.701292097568512,0.2975417375564575,-0.29592186212539673,-0.1655552238225937,0.6309952139854431,-0.7579159140586853,-0.3401182491304559,-0.07322316154710022,-0.04174122533091986,0.9365979331726559
1.16113366666832,1.1537522500002524,0.026054134592413902,0.04202703759074211,0.03078533336520195,-0.6117862462997437,0.27470144629478455,-0.2887255549430847,-0.1630556583404541,0.6410256624221802,-0.7499992847442627,-0.3466210313559115,-0.069672173208153,-0.04742734434167138,0.9342110924705714
1.1612763333323528,1.1538948750021518,0.02900131233036518,0.04774579405784607,0.03132881596684456,-0.5705080628395081,0.267225980758667,-0.28049972653388977,-0.16244739294052124,0.6447937488555908,-0.7468947768211365,-0.3490872014779312,-0.06848894232717455,-0.04957253635330741,0.93326838844953
1.1754174166635494,1.1680357083314448,0.009065654128789902,0.04801102355122566,0.049266163259744644,-0.38094863295555115,0.17363058030605316,-0.2257469743490219,-0.16114039719104767,0.6578559279441833,-0.7357032895088196,-0.35771793079613795,-0.06470114013194876,-0.05705247957533953,0.9298369201936605
1.2180404583341442,1.2106589999966673,0.008996434509754181,0.04560442641377449,0.043905604630708694,-0.3506726622581482,0.14002390205860138,-0.20879852771759033,-0.16117733716964722,0.6601389646530151,-0.7336472868919373,-0.3592414804561388,-0.06420211894153328,-0.058265840093636175,0.929208646990057
1.2181562916666735,1.2107748333291966,0.008934480138123035,0.043205082416534424,0.0385371595621109,-0.32039669156074524,0.1064172238111496,-0.19185008108615875,-0.16122151911258698,0.6624148488044739,-0.7315833568572998,-0.3607634543041625,-0.06370280057235163,-0.05947899920849159,0.9285763729059623
1.2558825833330047,1.2485007916620816,0.024535194039344788,0.022674456238746643,0.0282881036400795,-0.27644526958465576,0.06103862449526787,-0.14466911554336548,-0.16117070615291595,0.6694251894950867,-0.7251853942871094,-0.3653865604283129,-0.06244971272540043,-0.062166267713479405,0.9266757614025818
1.2565172083341167,1.2491357083345065,0.028099648654460907,0.014868542551994324,0.028098154813051224,-0.2693439722061157,0.052419986575841904,-0.13117265701293945,-0.16114044189453125,0.6719986796379089,-0.7228080630302429,-0.36707716217120956,-0.062051124907918684,-0.06296251987132566,0.9259803929904322
1.300781708334398,1.293400083333836,0.0252497810870409,-0.0013697391841560602,0.043397095054388046,-0.27268680930137634,0.006214288994669914,-0.07799556851387024,-0.16181789338588715,0.6788236498832703,-0.7162495255470276,-0.3715909944984245,-0.06160655775700651,-0.06452882167826214,0.9240999774422336
1.3008684583328431,1.2934870416647755,0.02041664347052574,-0.0007809860398992896,0.05011611431837082,-0.2763102948665619,-0.031247075647115707,-0.06169724091887474,-0.1621469408273697,0.6809804439544678,-0.7141246795654297,-0.3730231508033051,-0.06157435729105047,-0.06490112476676303,0.9234989240834734
1.3229714166664053,1.3155896249954822,0.011215999722480774,-0.0008191503002308309,0.03831253945827484,-0.3326908349990845,-0.17317251861095428,0.04307134822010994,-0.16366422176361084,0.6894701719284058,-0.7055813074111938,-0.37857337932805457,-0.06238232890835229,-0.06435788173511725,0.9212213467403435
1.3363897500021267,1.3290079166690703,0.009499610401690006,0.02440027706325054,0.015549425967037678,-0.38804757595062256,-0.2149103581905365,0.10498914122581482,-0.16504377126693726,0.6964075565338135,-0.6984104514122009,-0.3830658159130824,-0.06368176736261574,-0.06258229665101346,0.9193958561804826
1.3665016666636802,1.3591199583315756,0.009336238726973534,0.04451024532318115,0.009660481475293636,-0.43103933334350586,-0.22159947454929352,0.1336202472448349,-0.16558393836021423,0.7008774280548096,-0.6937960386276245,-0.38594609854377016,-0.06440188443794571,-0.061294598539496294,0.9182271796964511
1.4449474583307165,1.4375657916680211,0.0063251955434679985,0.04616900160908699,0.009369752369821072,-0.4183947741985321,-0.22363241016864777,0.15963266789913177,-0.16548921167850494,0.7079141736030579,-0.6866374611854553,-0.3904248541743194,-0.06518979503886953,-0.05891681891557465,0.9164320647483146
1.4453145416628104,1.4379330833326094,0.0032558562234044075,0.04789438843727112,0.009015168994665146,-0.40575021505355835,-0.22566534578800201,0.18564507365226746,-0.1653362512588501,0.7148841023445129,-0.6794149279594421,-0.39489206468863985,-0.0659757298713388,-0.05653718093054661,0.9146097529689071
1.4456934999980149,1.438312041667814,0.00012881559086963534,0.049687355756759644,0.00859738141298294,-0.3931056559085846,-0.22769825160503387,0.21165747940540314,-0.16512547433376312,0.7217865586280823,-0.672129213809967,-0.39934761637384336,-0.06675980698948147,-0.054155899228280666,0.912760451108932
1.446058791669202,1.4386773750011344,-0.0030561964958906174,0.05154864862561226,0.008117356337606907,-0.3804611265659332,-0.22973117232322693,0.2376699149608612,-0.1648567169904709,0.728620707988739,-0.6647811532020569,-0.4037914122455306,-0.06754191228575217,-0.05177301673755009,0.9108842005185303
1.4883744999970077,1.4809925833324087,-0.003536731004714966,0.039073117077350616,0.007074488326907158,-0.29277101159095764,-0.21451258659362793,0.2579568326473236,-0.16360993683338165,0.7376665472984314,-0.6550418734550476,-0.40958646553206046,-0.06868764322173056,-0.04737920038174232,0.9084471530680606
1.4889634999999544,1.4815819583309349,-0.004106549080461264,0.030013572424650192,0.013896629214286804,-0.26229622960090637,-0.20872431993484497,0.2599259316921234,-0.16290788352489471,0.7403320074081421,-0.6522035598754883,-0.41125124274750363,-0.069069708763227,-0.04560586115997765,0.9077565390947054
1.5221508749964414,1.514769208333746,-0.006310027092695236,0.004986082203686237,0.036300890147686005,-0.23026439547538757,-0.1935025155544281,0.27537429332733154,-0.1607462763786316,0.7467183470726013,-0.6454241275787354,-0.4152112676206596,-0.06991097592189281,-0.04100633514467919,0.90610732939268
1.5224242083349964,1.5150427499975194,-0.0035705638583749533,-0.009134353138506413,0.04014461860060692,-0.24232831597328186,-0.19324932992458344,0.27532142400741577,-0.1598261296749115,0.7494235038757324,-0.642510712146759,-0.4168931673825405,-0.07031878260057912,-0.03897144896825469,0.9053930338934715
1.5535813333335682,1.5461999166655005,0.002910654991865158,-0.014967137016355991,0.04657851159572601,-0.26360270380973816,-0.17947429418563843,0.27029547095298767,-0.1588396430015564,0.7521608471870422,-0.6395498514175415,-0.41861003329964414,-0.07064496656574411,-0.03705226786347465,0.9046557890752672
1.5733374583360273,1.565955791666056,0.01459446270018816,-0.01661042869091034,0.07161836326122284,-0.3382415175437927,-0.16992339491844177,0.24473099410533905,-0.15621593594551086,0.7596473693847656,-0.6312942504882812,-0.42339623050448255,-0.07133386274346107,-0.03241788116659479,0.9025497745186427
1.5936805833334802,1.5862990416644607,0.013889229856431484,0.0027484085876494646,0.06659439206123352,-0.4102703034877777,-0.1954023540019989,0.2262895703315735,-0.15555232763290405,0.7656590938568115,-0.6241551041603088,-0.427445511909979,-0.07219961473577559,-0.029825739732956588,0.9006597387862699
1.6284960416669492,1.6211143749969779,0.011003836058080196,0.018286999315023422,0.06197447329759598,-0.4546523094177246,-0.22322876751422882,0.2168603241443634,-0.1552702784538269,0.7702478766441345,-0.6185541749000549,-0.43058708596311823,-0.07292245692655745,-0.028022353530081694,0.8991616751162228
1.6285528750013327,1.6211715416648076,0.0080866739153862,0.03386377543210983,0.05732514336705208,-0.49903425574302673,-0.25105515122413635,0.20743106305599213,-0.15495625138282776,0.774798572063446,-0.6129238605499268,-0.43372183041978773,-0.07364414133846355,-0.02621844770147586,0.8976493730455152
1.660250333334261,1.6528686250021565,0.01200347300618887,0.06375405937433243,0.01954890415072441,-0.559410572052002,-0.2786855399608612,0.19593031704425812,-0.15499383211135864,0.7861891984939575,-0.5982336401939392,-0.44173596836209406,-0.07584541277599723,-0.021996638350905307,0.8936626753568534
1.6603507499967236,1.6529692916665226,0.010770710185170174,0.06967538595199585,0.008978338912129402,-0.557159960269928,-0.2444443255662918,0.19937095046043396,-0.15494364500045776,0.7913118004798889,-0.5914542078971863,-0.4453996649189107,-0.07675955079486921,-0.020245248749048456,0.8918056217589994
1.7235113333299523,1.7161296249978477,0.001032104599289596,0.05915334075689316,0.020370976999402046,-0.4885183870792389,-0.24727484583854675,0.19583524763584137,-0.15421433746814728,0.7971899509429932,-0.58370041847229,-0.4495823055609154,-0.07762440668813224,-0.017897314065856363,0.8896796692969774
1.7237640416642535,1.7163824583331007,-0.008761849254369736,0.04870401695370674,0.03171441704034805,-0.4198768734931946,-0.2501053512096405,0.19229952991008759,-0.1534295380115509,0.8029952645301819,-0.5758974552154541,-0.4537522148673491,-0.07848697179814691,-0.01554890737137634,0.887528517439504
1.7242907083345926,1.7169091249961639,-0.018611038103699684,0.03832799941301346,0.04300950467586517,-0.3512353301048279,-0.25293585658073425,0.1887638121843338,-0.15258966386318207,0.8087272644042969,-0.5680462121963501,-0.4579092687877887,-0.07934737491123468,-0.013200116101788612,0.8853523331657749
1.774134833329299,1.766753083335061,-0.019694307819008827,0.03150003403425217,0.05261135846376419,-0.27603933215141296,-0.21262779831886292,0.16991408169269562,-0.15148073434829712,0.815591037273407,-0.5584485530853271,-0.4628651742410877,-0.08081806748810376,-0.009513432645490188,0.8826854940269118
1.7744868750014575,1.767105333332438,-0.019167780876159668,0.03866163641214371,0.04596306383609772,-0.2747955322265625,-0.19278357923030853,0.160393625497818,-0.1513066291809082,0.8174241781234741,-0.5558092594146729,-0.4642025661343463,-0.08131014389110869,-0.008491965990813288,0.8819481271491029
1.8024594166636234,1.7950778333324706,-0.01909281127154827,0.04562316834926605,0.042355943471193314,-0.26966556906700134,-0.1053098663687706,0.14011935889720917,-0.1503305435180664,0.8229778409004211,-0.5478212237358093,-0.46830263222102514,-0.08235308845858001,-0.005806161628776452,0.8797027150837127
1.8113805416651303,1.8039992083358811,-0.0164114311337471,0.042791422456502914,0.04697296395897865,-0.2251729667186737,-0.05180211365222931,0.1258365958929062,-0.14913171529769897,0.8264485597610474,-0.5429019331932068,-0.47091476098099505,-0.08239129334903765,-0.004673322037080115,0.8783103761724679
1.8503966249991208,1.8430149166670162,-0.017438700422644615,0.04611071199178696,0.043997086584568024,-0.18656609952449799,-0.03650368005037308,0.11585521697998047,-0.14831335842609406,0.8283426761627197,-0.5402328968048096,-0.47234382005466474,-0.08230964074171385,-0.004076654517409839,0.8775533334814427
1.8505979166657198,1.8432164583355188,-0.01846992038190365,0.049439433962106705,0.04101578891277313,-0.14795921742916107,-0.02120523899793625,0.10587383806705475,-0.147490993142128,0.8302273154258728,-0.5375584363937378,-0.4737714623259644,-0.08222774067001216,-0.003480022339028606,0.8767936765654334
1.8837324999985867,1.8763508333358914,-0.026135407388210297,0.08992718905210495,-0.008194435387849808,-0.09806859493255615,-0.019571537151932716,0.0955301895737648,-0.14579738676548004,0.8336852788925171,-0.5326462388038635,-0.4763793552288615,-0.08209494191180351,-0.002168647771861777,0.8753962088003647
1.8842852083325852,1.876903708332975,-0.022697752341628075,0.09145590662956238,0.008678155951201916,-0.09608061611652374,0.001323146396316588,0.1172633171081543,-0.1448366343975067,0.8347610831260681,-0.5312215685844421,-0.47716451955984523,-0.08187323655064194,-0.0016347086928346685,0.8749904006015854
1.9150468750012806,1.9076652500007185,-0.01412304025143385,0.07893446087837219,0.0249236598610878,-0.078361876308918,-0.011660447344183922,0.11695126444101334,-0.1437208354473114,0.8357504606246948,-0.5299673676490784,-0.4778655359550598,-0.08161396715569752,-0.0010006303719082145,0.8746328799367576
1.9158938333348488,1.90851224999642,-0.005549847148358822,0.06641656905412674,0.04116782918572426,-0.06064313277602196,-0.024644043296575546,0.11663921922445297,-0.14260342717170715,0.8367364406585693,-0.5287119150161743,-0.47856604588747276,-0.08135466509309089,-0.0003665346860180491,0.8742744322038695
1.9519545000002836,1.9445728749997215,0.009329254738986492,0.048962950706481934,0.03788407891988754,-0.019765503704547882,0.020001469179987907,0.0703234151005745,-0.14063969254493713,0.8381328582763672,-0.527023434638977,-0.4795264131641999,-0.08088705925721464,0.0007477162485805809,0.8737912228763707
1.9744061666642665,1.9670242916690768,0.002184509299695492,0.02401018515229225,0.039434682577848434,0.013458470813930035,0.048227813094854355,0.026006527245044708,-0.13880029320716858,0.8388447165489197,-0.5263782143592834,-0.48000513385057664,-0.08003728380363193,0.0010852525763182465,0.8736062914951409
1.9745154583361,1.967133999998623,-0.003907428123056889,0.009668546728789806,0.036067575216293335,0.03557034954428673,0.04480189085006714,0.010687283240258694,-0.13813315331935883,0.8390516042709351,-0.5262238383293152,-0.4801534900748717,-0.07962851743040324,0.0010285810384079693,0.873562148343604
2.051505499999621,2.0441237916675163,-0.0008908595191314816,0.009883033111691475,0.026590559631586075,0.027865082025527954,0.07740636169910431,0.007035986520349979,-0.13744962215423584,0.8390317559242249,-0.5264344811439514,-0.4801305338805384,-0.07910397957138689,0.0007960628005781667,0.8736226684116553
2.05190654166654,2.0445250416669296,0.002125152386724949,0.010097582824528217,0.017112823203206062,0.02015981450676918,0.11001083999872208,0.003384683048352599,-0.1367657482624054,0.8390117883682251,-0.5266443490982056,-0.48010738608535675,-0.07857933991565061,0.000563507948507107,0.8736828927141894
2.0523113333329093,2.0449298749954323,0.005141189321875572,0.010312180034816265,0.007634286768734455,0.012454542331397533,0.14261531829833984,-0.0002666173386387527,-0.13608165085315704,0.8389917612075806,-0.5268534421920776,-0.4800841118718041,-0.07805470262786297,0.00033100076110893767,0.873742822829839
2.076412624999648,2.0690309583296767,0.010589621029794216,0.014682205393910408,0.02132704295217991,-0.003060829360038042,0.17280180752277374,-0.009019146673381329,-0.1349412500858307,0.8391899466514587,-0.5268310904502869,-0.4802530943379829,-0.0770806198286038,-0.0002550344260687277,0.8737364405882627
2.076477916663862,2.069096499995794,0.016038239002227783,0.0190521702170372,0.03501709923148155,-0.018576201051473618,0.20298831164836884,-0.017771689221262932,-0.13380101323127747,0.8393881916999817,-0.5268059968948364,-0.4804214860624461,-0.07610650594031465,-0.000841047512383624,0.8737288784418826
2.120574458334886,2.1131927916649147,0.012010601349174976,0.03277461230754852,0.04513418301939964,-0.020473845303058624,0.19416183233261108,-0.05790483206510544,-0.1318746656179428,0.8397954702377319,-0.5266427397727966,-0.4808519252460963,-0.07389213248564422,-0.0028686822904261076,0.8736779573591913
2.1207779999967897,2.113396416665637,0.007873925380408764,0.03875051066279411,0.042503464967012405,-0.00567392073571682,0.1765255331993103,-0.07240401208400726,-0.13145598769187927,0.8397535085678101,-0.526814341545105,-0.4808634525786724,-0.07323376238523881,-0.0036224232968502658,0.8737242038717375
2.154834374996426,2.1474527916652733,0.010775203816592693,0.038774389773607254,0.010368606075644493,0.09983594715595245,0.12369832396507263,-0.1295667588710785,-0.13152708113193512,0.8387184739112854,-0.528442919254303,-0.48021553874180395,-0.07191367690488282,-0.006035378182801766,0.8741767639741149
2.15503491666459,2.147653458334389,0.011210978031158447,0.037783183157444,0.0022542993538081646,0.1502337008714676,0.09749267250299454,-0.15262113511562347,-0.13188599050045013,0.838100016117096,-0.5293340086936951,-0.47980074024754915,-0.07158393857854664,-0.006978414964598112,0.8744245451626705
2.186228791666508,2.1788472083353554,0.007944561541080475,0.0653427243232727,-0.00822229590266943,0.23297227919101715,0.0852726399898529,-0.14158520102500916,-0.13422705233097076,0.8348709344863892,-0.5338291525840759,-0.47747457980272834,-0.07143851147115238,-0.009541725467998441,0.8756845777785753
2.2157975416630507,2.2084162083338015,0.011808337643742561,0.05339823290705681,0.0017085614381358027,0.27024152874946594,0.06684942543506622,-0.13706974685192108,-0.13508674502372742,0.8330543637275696,-0.5364438891410828,-0.47610381801200385,-0.07143678702806476,-0.010364636348215394,0.876421448389775
2.215858458330331,2.208477041662263,0.015666965395212173,0.04146300256252289,0.011634738184511662,0.3075107932090759,0.048426225781440735,-0.13255427777767181,-0.13594117760658264,0.8312283754348755,-0.5390541553497314,-0.47473149390410063,-0.0714349232318497,-0.011187495133540849,0.8771555377967938
2.2577559583296534,2.2503743333290913,0.013132333755493164,0.04345312714576721,0.01182992197573185,0.4245782196521759,0.03547584265470505,-0.10116732865571976,-0.13794878125190735,0.8251084685325623,-0.5478742122650146,-0.4700243229996584,-0.07169392357621439,-0.01257176258605224,0.8796471867916171
2.258065666668699,2.250684208331222,0.014218664728105068,0.04563715308904648,0.006664452143013477,0.4657750725746155,0.024615058675408363,-0.09012344479560852,-0.13856351375579834,0.8226392865180969,-0.5514206290245056,-0.46811552575828846,-0.07181598817387558,-0.012896454597257306,0.8806497295116583
2.3244265416651615,2.3170446250005625,0.024365250021219254,0.03021935373544693,0.009110434912145138,0.5450956225395203,0.038181331008672714,-0.03318740427494049,-0.13885366916656494,0.8140668272972107,-0.5639281272888184,-0.4614153173886603,-0.0716369468297403,-0.01319038126890397,0.8841889741506541
2.3248534166632453,2.3174718333320925,0.025486093014478683,0.013784151524305344,0.015972694382071495,0.5686699151992798,0.05152236297726631,-0.01243562065064907,-0.1383887529373169,0.8103103637695312,-0.5694258213043213,-0.45847828877560165,-0.07130751379013574,-0.013161560064404505,0.8857424762719182
2.3252727083308855,2.317891166669142,0.026602359488606453,-0.0026147314347326756,0.022809479385614395,0.5922442674636841,0.0648634135723114,0.008316162042319775,-0.1379188448190689,0.806517481803894,-0.5748982429504395,-0.4555361002051823,-0.07097716570013883,-0.013132597088609055,0.8872861591103199
2.333801583336026,2.3264200416670064,0.033184684813022614,-0.0284691471606493,-0.02417587675154209,0.5977698564529419,0.0015836477978155017,0.007772503420710564,-0.13679620623588562,0.7980206608772278,-0.5868985056877136,-0.4489851001160625,-0.07044947505045555,-0.012586070297711135,0.8906688197889322
2.3738170833312324,2.3664354583306704,0.0475863516330719,-0.03276894614100456,-0.0474591888487339,0.49942806363105774,0.08584371954202652,0.0015668637352064252,-0.13521450757980347,0.7895771265029907,-0.5985691547393799,-0.4425669640219001,-0.06964126741469091,-0.012092567732417939,0.8939453967436768
2.3739239999995334,2.3665425833314657,0.04574299231171608,-0.03409729525446892,-0.029531624168157578,0.4642041325569153,0.1168755292892456,-0.003167618066072464,-0.1342531144618988,0.7867071032524109,-0.602551281452179,-0.44040268015988837,-0.06906397308916425,-0.012057695738858667,0.8950588376100509
2.41948595832946,2.4121042499973555,0.04377317428588867,-0.03745191916823387,-0.0005770234856754541,0.3778526484966278,0.08265026658773422,-0.05136086419224739,-0.1324140876531601,0.779952883720398,-0.6116698980331421,-0.43540727086407527,-0.06771677361951552,-0.012458906275489736,0.8975966799468712
2.420305041669053,2.4129235000000335,0.04543706029653549,-0.033782098442316055,0.002304385183379054,0.34669482707977295,0.07096678763628006,-0.0718044638633728,-0.13219186663627625,0.7779107093811035,-0.6143128871917725,-0.43392888906854726,-0.0674483527982452,-0.012686646336429816,0.8983293124373024
2.457003875002556,2.449622083331633,0.03205307945609093,-0.010766073130071163,0.028307758271694183,0.3352193534374237,0.011327249929308891,-0.11776307970285416,-0.1324741542339325,0.7709966897964478,-0.6229081749916077,-0.4290199639359407,-0.06699091644958913,-0.013748069434361175,0.9007024850181162
2.4570839583320776,2.449702583333419,0.02702791430056095,0.007975815795361996,0.03499988466501236,0.3462969660758972,-0.032325319945812225,-0.1282864362001419,-0.13314343988895416,0.7682988047599792,-0.6260908842086792,-0.4271402006015206,-0.06712536802474504,-0.014170769377747453,0.9015789633951588
2.4895323750024545,2.4821507500018924,0.019885648041963577,0.028990652412176132,0.028891680762171745,0.4111732542514801,-0.10791264474391937,-0.10915017873048782,-0.13657258450984955,0.7603846192359924,-0.6349512934684753,-0.42167475577719293,-0.06866415790895591,-0.014732400483921632,0.9040235486445299
